City,Date,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,AQI,AQI_Bucket
Thiruvananthapuram,2019-01-19,76.27,112.76,2.54,9.91,7.2,6.32,0.02,22.8,88.77,164.0,Moderate
Thiruvananthapuram,2019-01-20,82.99,120.86,2.23,10.97,7.54,6.77,0.36,20.22,81.16,159.0,Moderate
Thiruvananthapuram,2019-01-21,79.17,114.98,1.12,17.3,9.89,6.31,1.11,13.38,51.39,176.0,Moderate
Thiruvananthapuram,2019-01-22,61.19,95.33,1.13,14.36,8.29,6.86,0.93,10.14,68.24,132.0,Moderate
Thiruvananthapuram,2019-01-23,70.86,107.83,1.02,12.85,7.6,7.58,0.87,7.48,81.49,135.0,Moderate
Thiruvananthapuram,2019-01-24,73.6,108.97,1.08,11.71,6.94,7.53,0.95,8.5,77.46,164.0,Moderate
Thiruvananthapuram,2019-01-25,59.53,90.38,0.97,10.75,6.32,6.56,0.97,6.37,71.51,121.0,Moderate
Thiruvananthapuram,2019-01-26,52.82,81.14,0.93,8.6,5.33,5.76,0.81,5.02,64.39,95.0,Satisfactory
Thiruvananthapuram,2019-01-27,40.59,72.21,0.92,5.78,3.82,4.97,0.6,2.44,74.93,94.0,Satisfactory
Thiruvananthapuram,2019-01-28,41.14,72.15,0.99,7.31,4.58,4.61,0.71,4.7,71.42,94.0,Satisfactory
Thiruvananthapuram,2019-01-29,34.56,59.82,0.97,7.12,4.43,4.19,0.69,4.24,64.37,100.0,Satisfactory
Thiruvananthapuram,2019-01-30,39.99,67.14,0.95,8.55,5.3,4.53,0.76,4.75,69.67,90.0,Satisfactory
Thiruvananthapuram,2019-01-31,39.49,65.93,0.95,8.46,5.22,4.35,0.69,8.99,91.71,118.0,Moderate
Thiruvananthapuram,2019-02-01,40.29,71.48,0.95,8.31,5.06,4.72,0.68,8.87,86.53,119.0,Moderate
Thiruvananthapuram,2019-02-02,48.82,79.06,0.99,9.97,5.9,5.23,0.84,7.74,71.97,107.0,Moderate
Thiruvananthapuram,2019-02-03,39.42,64.31,0.96,6.61,4.22,5.43,0.67,4.04,67.59,92.0,Satisfactory
Thiruvananthapuram,2019-02-04,46.75,74.89,0.93,10.87,6.31,5.26,0.92,7.43,58.98,82.0,Satisfactory
Thiruvananthapuram,2019-02-05,42.5,69.57,1.21,10.77,6.4,4.72,0.93,4.78,58.86,81.0,Satisfactory
Thiruvananthapuram,2019-02-06,37.67,57.39,1.0,8.61,5.22,5.47,0.85,2.12,58.54,86.0,Satisfactory
Thiruvananthapuram,2019-02-07,46.17,72.17,1.03,8.5,5.31,5.5,0.75,7.82,64.32,88.0,Satisfactory
Thiruvananthapuram,2019-02-08,56.66,85.64,0.98,9.75,5.86,5.82,0.89,7.24,69.29,110.0,Moderate
Thiruvananthapuram,2019-02-09,56.59,85.04,0.96,7.65,4.78,5.5,0.81,5.03,62.04,104.0,Moderate
Thiruvananthapuram,2019-02-10,37.03,59.82,1.01,8.72,5.33,4.39,0.78,16.43,42.33,76.0,Satisfactory
Thiruvananthapuram,2019-02-11,32.65,60.12,0.9,9.33,5.5,4.81,0.85,5.14,46.91,71.0,Satisfactory
Thiruvananthapuram,2019-02-12,36.0,64.67,0.9,10.87,6.22,4.85,0.86,1.96,51.21,78.0,Satisfactory
Thiruvananthapuram,2019-02-13,38.32,73.93,1.08,11.0,6.33,5.02,0.86,2.77,71.82,96.0,Satisfactory
Thiruvananthapuram,2019-02-14,45.27,82.9,0.87,9.2,5.41,5.67,0.84,5.15,61.49,91.0,Satisfactory
Thiruvananthapuram,2019-02-15,44.81,78.98,0.98,8.54,5.27,5.2,0.84,6.64,71.49,98.0,Satisfactory
Thiruvananthapuram,2019-02-16,36.43,65.73,0.9,6.59,4.18,4.68,0.73,7.9,69.86,96.0,Satisfactory
Thiruvananthapuram,2019-02-17,32.9,64.89,0.93,5.37,3.61,4.33,0.67,2.44,53.57,78.0,Satisfactory
Thiruvananthapuram,2019-02-18,31.41,61.82,0.92,6.46,4.06,3.91,0.66,2.23,60.2,80.0,Satisfactory
Thiruvananthapuram,2019-02-19,27.75,57.21,0.91,5.33,3.42,4.3,0.67,1.86,51.1,65.0,Satisfactory
Thiruvananthapuram,2019-02-20,35.35,67.65,0.92,5.28,3.52,4.45,0.67,6.33,54.39,77.0,Satisfactory
Thiruvananthapuram,2019-02-21,22.44,50.94,0.99,6.19,3.95,4.44,0.59,6.93,64.79,79.0,Satisfactory
Thiruvananthapuram,2019-02-22,23.74,54.29,1.02,7.86,4.75,4.71,0.68,5.78,58.99,78.0,Satisfactory
Thiruvananthapuram,2019-02-23,28.5,60.73,0.95,6.58,4.19,4.82,0.55,3.81,71.74,90.0,Satisfactory
Thiruvananthapuram,2019-02-24,27.97,58.6,0.91,6.03,3.88,4.69,0.56,3.62,74.11,104.0,Moderate
Thiruvananthapuram,2019-02-25,37.34,68.04,0.9,7.22,4.44,4.76,0.69,5.49,69.58,95.0,Satisfactory
Thiruvananthapuram,2019-02-26,40.97,68.32,0.91,5.93,3.88,4.44,0.65,3.18,66.22,93.0,Satisfactory
Thiruvananthapuram,2019-02-27,33.72,67.47,0.92,5.64,3.63,3.95,0.63,2.09,60.65,78.0,Satisfactory
Thiruvananthapuram,2019-02-28,31.09,74.96,0.89,5.82,3.74,3.61,0.67,2.03,59.96,84.0,Satisfactory
Thiruvananthapuram,2019-03-01,31.38,88.46,1.02,5.44,3.69,3.45,0.58,4.06,67.86,88.0,Satisfactory
Thiruvananthapuram,2019-03-02,30.46,68.2,0.96,6.55,4.11,3.45,0.74,3.83,60.34,90.0,Satisfactory
Thiruvananthapuram,2019-03-03,35.12,63.12,0.97,4.7,3.29,3.32,0.64,3.72,63.59,85.0,Satisfactory
Thiruvananthapuram,2019-03-04,44.45,69.4,0.8,5.6,3.57,3.29,0.76,5.66,62.83,86.0,Satisfactory
Thiruvananthapuram,2019-03-05,21.33,58.71,0.9,4.75,3.16,3.1,0.62,1.49,57.22,80.0,Satisfactory
Thiruvananthapuram,2019-03-06,19.0,67.2,0.92,4.76,3.24,2.87,0.57,1.92,49.41,66.0,Satisfactory
Thiruvananthapuram,2019-03-07,58.12,178.24,0.77,5.66,3.52,2.87,0.65,5.76,58.6,116.0,Moderate
Thiruvananthapuram,2019-03-08,40.41,126.39,0.93,6.05,3.82,3.11,0.68,5.13,48.91,137.0,Moderate
Thiruvananthapuram,2019-03-09,29.82,86.59,0.9,4.32,2.99,3.58,0.65,1.27,59.11,106.0,Moderate
Thiruvananthapuram,2019-03-10,26.06,60.76,0.91,4.95,3.31,3.77,0.66,4.36,61.11,83.0,Satisfactory
Thiruvananthapuram,2019-03-11,29.97,70.94,0.9,5.95,3.73,3.76,0.75,9.61,56.11,77.0,Satisfactory
Thiruvananthapuram,2019-03-12,36.67,72.46,0.93,5.46,3.63,3.58,0.66,3.83,64.88,99.0,Satisfactory
Thiruvananthapuram,2019-03-13,48.85,96.27,0.86,8.47,5.07,4.01,0.83,4.84,94.17,74.0,Satisfactory
Thiruvananthapuram,2019-03-14,42.82,87.99,0.88,5.53,3.65,3.63,0.74,3.08,67.26,142.0,Moderate
Thiruvananthapuram,2019-03-15,39.88,85.38,1.05,8.76,5.31,4.57,0.86,4.17,97.28,88.0,Satisfactory
Thiruvananthapuram,2019-03-16,44.04,88.36,0.95,7.15,4.39,4.09,0.83,5.28,66.07,94.0,Satisfactory
Thiruvananthapuram,2019-03-17,46.07,87.18,0.87,5.94,3.76,3.79,0.81,4.1,69.55,101.0,Moderate
Thiruvananthapuram,2019-03-18,35.14,72.39,0.84,6.12,3.87,3.55,0.83,6.37,58.82,88.0,Satisfactory
Thiruvananthapuram,2019-03-19,33.45,65.23,0.93,7.64,4.4,3.32,0.89,7.03,48.67,80.0,Satisfactory
Thiruvananthapuram,2019-03-20,31.39,62.21,0.89,7.05,4.35,3.41,0.89,7.4,45.72,69.0,Satisfactory
Thiruvananthapuram,2019-03-21,30.52,59.9,0.91,6.56,4.13,3.62,0.85,7.34,58.3,79.0,Satisfactory
Thiruvananthapuram,2019-03-22,32.33,61.19,0.9,6.83,4.27,3.95,0.86,4.13,67.81,94.0,Satisfactory
Thiruvananthapuram,2019-03-23,32.25,64.78,0.82,5.21,3.36,4.26,0.8,2.66,65.11,81.0,Satisfactory
Thiruvananthapuram,2019-03-24,28.49,59.02,0.77,4.06,2.77,3.73,0.7,2.74,63.12,80.0,Satisfactory
Thiruvananthapuram,2019-03-25,32.02,65.3,0.91,6.34,3.99,3.39,0.86,2.6,55.99,79.0,Satisfactory
Thiruvananthapuram,2019-03-26,30.55,67.23,0.87,4.85,3.23,2.96,0.72,3.36,56.69,82.0,Satisfactory
Thiruvananthapuram,2019-03-27,28.72,67.02,1.04,5.81,3.66,3.12,0.57,3.37,61.46,89.0,Satisfactory
Thiruvananthapuram,2019-03-28,35.69,75.77,0.91,6.38,3.93,3.27,0.81,2.35,47.74,74.0,Satisfactory
Thiruvananthapuram,2019-03-29,33.98,75.12,0.93,5.16,3.4,2.95,0.72,1.99,53.96,79.0,Satisfactory
Thiruvananthapuram,2019-03-30,34.94,85.28,0.88,4.84,3.09,2.84,0.84,1.17,50.38,82.0,Satisfactory
Thiruvananthapuram,2019-03-31,37.82,81.64,0.84,3.35,2.46,2.52,0.75,1.55,51.96,86.0,Satisfactory
Thiruvananthapuram,2019-04-01,39.22,79.24,0.9,4.18,2.96,2.57,0.82,1.44,47.12,79.0,Satisfactory
Thiruvananthapuram,2019-04-02,44.11,82.12,0.86,4.98,3.27,2.59,0.77,1.58,46.11,80.0,Satisfactory
Thiruvananthapuram,2019-04-03,40.78,81.81,0.88,4.95,3.31,2.6,0.74,2.69,49.93,83.0,Satisfactory
Thiruvananthapuram,2019-04-04,25.46,50.68,0.9,5.51,3.61,2.91,0.79,1.84,49.66,74.0,Satisfactory
Thiruvananthapuram,2019-04-05,19.34,44.72,1.02,6.03,3.64,2.55,0.74,5.9,42.11,65.0,Satisfactory
Thiruvananthapuram,2019-04-06,22.06,50.03,0.84,5.6,3.58,2.63,0.76,1.01,42.45,61.0,Satisfactory
Thiruvananthapuram,2019-04-07,29.36,66.82,0.83,3.86,2.69,3.2,0.63,1.28,51.91,66.0,Satisfactory
Thiruvananthapuram,2019-04-08,29.4,71.05,0.96,4.31,2.97,3.16,0.7,2.87,47.6,69.0,Satisfactory
Thiruvananthapuram,2019-04-09,29.84,67.66,0.87,4.12,2.82,2.95,0.84,1.95,49.38,70.0,Satisfactory
Thiruvananthapuram,2019-04-10,29.96,62.29,0.89,4.54,3.11,2.73,0.89,1.98,54.35,68.0,Satisfactory
Thiruvananthapuram,2019-04-11,27.02,59.77,0.78,3.83,2.65,2.6,0.85,1.15,58.07,83.0,Satisfactory
Thiruvananthapuram,2019-04-12,28.08,65.59,0.79,4.4,2.91,2.83,0.86,1.13,46.32,68.0,Satisfactory
Thiruvananthapuram,2019-04-13,29.0,60.17,2.7,5.62,3.22,2.97,0.86,1.02,49.61,72.0,Satisfactory
Thiruvananthapuram,2019-04-14,29.11,60.55,1.62,5.77,3.29,3.06,0.91,2.54,48.69,72.0,Satisfactory
Thiruvananthapuram,2019-04-15,27.8,54.56,1.62,5.62,3.22,3.05,0.88,2.66,45.55,64.0,Satisfactory
Thiruvananthapuram,2019-04-16,25.36,51.86,1.62,7.6,4.31,3.11,1.01,1.8,37.88,65.0,Satisfactory
Thiruvananthapuram,2019-04-17,27.7,56.55,1.56,6.93,3.7,2.87,0.94,1.79,39.21,61.0,Satisfactory
Thiruvananthapuram,2019-04-18,23.75,44.77,1.13,6.31,3.78,3.23,0.88,0.64,44.07,66.0,Satisfactory
Thiruvananthapuram,2019-04-19,19.82,42.03,1.48,5.74,3.32,3.13,0.96,0.63,44.89,63.0,Satisfactory
Thiruvananthapuram,2019-04-20,6.75,32.47,1.66,5.4,3.11,2.74,0.97,1.39,47.52,65.0,Satisfactory
Thiruvananthapuram,2019-04-21,,28.21,1.53,5.51,3.15,2.42,0.94,1.2,47.61,70.0,Satisfactory
Thiruvananthapuram,2019-04-22,20.85,41.85,2.03,5.2,3.03,3.2,0.95,1.41,52.09,73.0,Satisfactory
Thiruvananthapuram,2019-04-23,14.08,28.42,1.56,5.06,2.94,3.5,0.72,1.59,60.65,70.0,Satisfactory
Thiruvananthapuram,2019-04-24,20.29,40.08,1.62,6.53,3.86,3.5,0.93,2.48,55.08,79.0,Satisfactory
Thiruvananthapuram,2019-04-25,22.56,44.12,1.54,6.67,3.76,3.22,0.82,4.42,53.82,70.0,Satisfactory
Thiruvananthapuram,2019-04-26,23.4,53.12,1.09,5.21,3.25,3.13,0.89,2.4,55.52,69.0,Satisfactory
Thiruvananthapuram,2019-04-27,24.68,59.62,1.2,8.44,4.88,3.11,1.04,0.78,44.53,69.0,Satisfactory
Thiruvananthapuram,2019-04-28,24.35,59.02,1.5,4.8,2.83,2.88,0.98,3.05,39.2,64.0,Satisfactory
Thiruvananthapuram,2019-04-29,23.93,56.52,1.06,5.78,12.73,2.8,0.89,2.75,47.45,70.0,Satisfactory
Thiruvananthapuram,2019-04-30,21.05,49.07,1.53,6.15,3.47,2.65,1.03,2.96,55.71,70.0,Satisfactory
Thiruvananthapuram,2019-05-01,20.83,49.94,1.48,4.25,2.87,2.69,0.93,2.37,51.43,78.0,Satisfactory
Thiruvananthapuram,2019-05-02,31.21,87.96,1.01,4.94,12.15,2.63,1.09,3.95,38.65,76.0,Satisfactory
Thiruvananthapuram,2019-05-03,34.33,103.25,1.65,6.93,3.83,2.47,1.02,2.85,41.05,100.0,Satisfactory
Thiruvananthapuram,2019-05-04,33.84,100.42,1.84,5.31,3.06,2.45,0.88,3.69,46.24,102.0,Moderate
Thiruvananthapuram,2019-05-05,29.95,97.18,1.62,3.39,2.38,2.48,0.8,3.27,47.52,96.0,Satisfactory
Thiruvananthapuram,2019-05-06,35.81,110.95,2.05,5.26,2.91,2.68,1.04,3.35,42.12,105.0,Moderate
Thiruvananthapuram,2019-05-07,28.5,88.32,2.11,3.87,2.66,2.6,1.02,3.25,34.79,100.0,Satisfactory
Thiruvananthapuram,2019-05-08,24.2,67.7,1.2,4.36,6.91,2.36,0.98,2.34,33.48,76.0,Satisfactory
Thiruvananthapuram,2019-05-09,22.41,64.57,1.45,5.45,3.09,2.47,0.84,2.03,39.01,66.0,Satisfactory
Thiruvananthapuram,2019-05-10,21.15,56.44,2.38,5.88,3.3,2.4,0.87,2.32,48.23,64.0,Satisfactory
Thiruvananthapuram,2019-05-11,19.17,54.42,1.41,5.04,2.85,2.59,0.82,1.81,40.41,59.0,Satisfactory
Thiruvananthapuram,2019-05-12,17.72,48.58,1.38,4.43,2.55,2.53,0.78,2.31,45.35,69.0,Satisfactory
Thiruvananthapuram,2019-05-13,15.1,44.81,1.09,3.33,7.04,2.33,0.87,1.96,32.67,59.0,Satisfactory
Thiruvananthapuram,2019-05-14,15.51,44.75,1.44,4.64,2.68,2.35,0.95,1.44,33.63,59.0,Satisfactory
Thiruvananthapuram,2019-05-15,15.45,45.92,1.37,4.66,2.7,2.38,1.31,3.05,36.62,82.0,Satisfactory
Thiruvananthapuram,2019-05-16,20.14,58.16,1.52,3.65,6.45,2.28,2.44,4.11,40.85,112.0,Moderate
Thiruvananthapuram,2019-05-17,22.57,65.88,1.48,4.94,2.81,2.28,3.31,4.11,32.72,121.0,Moderate
Thiruvananthapuram,2019-05-18,22.07,55.7,0.99,3.56,7.8,1.99,2.02,3.04,47.85,111.0,Moderate
Thiruvananthapuram,2019-05-19,15.62,46.85,1.41,4.06,2.29,1.84,0.64,6.34,39.76,54.0,Satisfactory
Thiruvananthapuram,2019-05-20,27.99,62.22,1.99,6.66,3.96,1.97,0.81,3.95,29.81,54.0,Satisfactory
Thiruvananthapuram,2019-05-21,31.07,72.77,1.24,5.52,3.06,1.99,0.72,4.4,36.36,71.0,Satisfactory
Thiruvananthapuram,2019-05-22,26.95,64.09,1.66,6.85,3.94,1.8,0.68,3.89,38.44,67.0,Satisfactory
Thiruvananthapuram,2019-05-23,19.94,51.78,0.89,4.18,2.38,1.82,0.67,5.65,28.39,59.0,Satisfactory
Thiruvananthapuram,2019-05-24,15.06,31.31,0.62,5.71,2.83,2.07,0.38,5.51,31.63,54.0,Satisfactory
Thiruvananthapuram,2019-05-25,9.71,29.58,0.71,12.1,6.97,1.79,0.64,2.22,39.82,62.0,Satisfactory
Thiruvananthapuram,2019-05-26,12.44,34.61,1.1,4.36,2.5,1.67,0.5,1.25,37.65,50.0,Good
Thiruvananthapuram,2019-05-27,17.4,52.68,1.19,4.78,2.72,1.85,0.55,1.47,32.51,44.0,Good
Thiruvananthapuram,2019-05-28,29.1,77.25,1.19,4.62,2.56,1.8,0.54,2.62,28.04,66.0,Satisfactory
Thiruvananthapuram,2019-05-29,27.92,76.55,0.84,3.13,2.05,1.64,0.55,2.02,39.68,84.0,Satisfactory
Thiruvananthapuram,2019-05-30,25.3,78.76,1.32,4.33,2.43,1.57,0.68,0.83,38.47,68.0,Satisfactory
Thiruvananthapuram,2019-05-31,20.1,49.86,1.38,4.67,2.58,1.56,0.62,1.22,32.62,70.0,Satisfactory
Thiruvananthapuram,2019-06-01,22.08,54.8,0.87,2.76,1.86,1.63,0.62,2.22,30.08,57.0,Satisfactory
Thiruvananthapuram,2019-06-02,13.33,35.77,0.55,2.43,1.74,1.4,0.46,1.6,21.26,49.0,Good
Thiruvananthapuram,2019-06-04,9.27,29.82,1.1,4.09,2.39,2.4,0.65,1.38,35.1,44.0,Good
Thiruvananthapuram,2019-06-05,10.76,27.21,1.02,3.46,1.99,1.99,0.59,1.02,36.69,52.0,Satisfactory
Thiruvananthapuram,2019-06-06,19.83,45.83,0.76,5.01,2.75,1.71,0.77,2.91,28.36,47.0,Good
Thiruvananthapuram,2019-06-07,13.93,33.76,0.99,4.5,2.43,1.48,0.74,1.74,29.83,60.0,Satisfactory
Thiruvananthapuram,2019-06-08,6.51,25.46,1.22,4.26,2.35,1.3,0.71,1.44,33.93,51.0,Satisfactory
Thiruvananthapuram,2019-06-09,7.83,24.78,0.92,3.12,1.84,1.29,0.56,2.03,27.8,44.0,Good
Thiruvananthapuram,2019-06-10,9.9,23.83,1.28,4.48,2.44,1.29,0.55,2.22,33.91,53.0,Satisfactory
Thiruvananthapuram,2019-06-11,,,,,,,,,,39.0,Good
Thiruvananthapuram,2019-06-19,10.26,47.92,1.07,2.21,8.95,10.74,0.08,1.77,14.52,50.0,Good
Thiruvananthapuram,2019-06-20,5.75,22.78,0.66,1.35,1.15,9.82,0.43,2.28,21.71,51.0,Satisfactory
Thiruvananthapuram,2019-06-26,23.62,55.51,0.72,2.15,8.74,6.04,0.65,2.4,13.52,55.0,Satisfactory
Thiruvananthapuram,2019-06-27,13.04,50.75,1.44,2.32,5.42,6.75,0.63,0.65,14.73,53.0,Satisfactory
Thiruvananthapuram,2019-06-28,13.43,45.05,1.01,2.24,5.93,6.06,0.58,0.95,14.21,48.0,Good
Thiruvananthapuram,2019-06-29,17.03,46.9,1.1,3.08,9.72,6.12,0.68,2.32,14.87,49.0,Good
Thiruvananthapuram,2019-06-30,8.74,40.2,1.62,2.69,9.83,5.96,0.6,2.39,14.65,46.0,Good
Thiruvananthapuram,2019-07-01,9.89,36.12,1.81,2.32,10.09,5.6,0.77,0.94,15.03,48.0,Good
Thiruvananthapuram,2019-07-02,11.09,43.52,1.54,3.27,9.76,4.98,0.79,1.68,15.31,46.0,Good
Thiruvananthapuram,2019-07-03,12.48,34.86,1.57,3.29,15.43,5.57,0.82,0.65,17.14,50.0,Good
Thiruvananthapuram,2019-07-04,6.33,27.34,1.09,3.63,11.09,5.24,0.63,1.64,21.12,88.0,Satisfactory
Thiruvananthapuram,2019-07-05,11.48,38.57,0.95,3.32,11.1,3.27,0.81,1.87,14.24,52.0,Satisfactory
Thiruvananthapuram,2019-07-06,15.2,49.52,0.97,3.42,11.24,3.23,0.78,1.69,16.23,53.0,Satisfactory
Thiruvananthapuram,2019-07-07,13.47,28.95,1.38,2.83,10.62,2.4,0.55,1.6,17.67,41.0,Good
Thiruvananthapuram,2019-07-08,8.94,26.17,0.98,2.21,16.66,2.78,0.62,1.26,17.75,37.0,Good
Thiruvananthapuram,2019-07-09,10.82,26.83,0.9,3.69,7.24,2.45,0.64,1.34,22.66,53.0,Satisfactory
Thiruvananthapuram,2019-07-10,11.84,33.66,0.88,4.49,7.65,2.32,0.68,0.41,23.55,53.0,Satisfactory
Thiruvananthapuram,2019-07-11,24.32,49.88,1.13,6.3,8.58,2.55,0.82,0.96,33.61,62.0,Satisfactory
Thiruvananthapuram,2019-07-12,23.27,50.61,0.88,5.22,8.03,2.19,0.77,1.54,23.15,66.0,Satisfactory
Thiruvananthapuram,2019-07-13,17.42,37.18,0.82,3.62,2.21,1.97,0.64,0.97,22.26,45.0,Good
Thiruvananthapuram,2019-07-14,10.78,27.74,0.74,2.95,11.58,1.92,0.57,1.66,24.72,44.0,Good
Thiruvananthapuram,2019-07-15,9.3,26.98,0.85,3.48,11.78,1.68,0.61,1.31,26.31,50.0,Good
Thiruvananthapuram,2019-07-16,10.93,29.01,1.09,3.86,12.46,1.51,0.64,0.77,28.26,70.0,Satisfactory
Thiruvananthapuram,2019-07-17,8.52,29.39,1.18,4.25,2.36,1.48,0.73,1.97,25.37,55.0,Satisfactory
Thiruvananthapuram,2019-07-18,4.25,21.07,0.79,3.55,1.93,1.5,0.56,0.9,26.2,49.0,Good
Thiruvananthapuram,2019-07-19,7.19,17.91,1.05,3.88,2.14,1.78,0.42,1.96,24.33,41.0,Good
Thiruvananthapuram,2019-07-20,7.22,21.05,1.03,3.01,1.76,1.78,0.33,0.86,28.29,49.0,Good
Thiruvananthapuram,2019-07-21,6.05,16.86,1.09,2.19,11.27,1.72,0.42,0.71,29.51,43.0,Good
Thiruvananthapuram,2019-07-22,7.62,21.08,0.86,3.24,1.84,1.84,0.57,1.03,29.77,52.0,Satisfactory
Thiruvananthapuram,2019-07-23,10.07,26.21,1.0,3.39,1.92,1.69,0.56,0.89,34.61,51.0,Satisfactory
Thiruvananthapuram,2019-07-24,13.25,29.58,0.72,3.99,2.24,1.71,0.7,1.33,31.47,55.0,Satisfactory
Thiruvananthapuram,2019-07-25,17.72,39.38,0.63,3.92,2.11,1.77,0.77,1.1,25.1,52.0,Satisfactory
Thiruvananthapuram,2019-07-26,12.16,35.43,1.0,4.98,2.75,1.74,0.88,2.38,24.0,57.0,Satisfactory
Thiruvananthapuram,2019-07-27,19.32,43.83,0.94,5.0,7.81,1.74,0.96,0.68,25.25,61.0,Satisfactory
Thiruvananthapuram,2019-07-28,14.56,44.4,0.92,3.32,11.82,1.61,0.92,0.42,23.69,56.0,Satisfactory
Thiruvananthapuram,2019-07-29,12.96,39.89,0.73,3.99,7.08,1.55,1.12,1.3,21.95,70.0,Satisfactory
Thiruvananthapuram,2019-07-30,10.63,35.98,0.96,3.76,2.11,1.53,1.67,1.23,20.01,78.0,Satisfactory
Thiruvananthapuram,2019-07-31,11.22,31.15,0.85,2.88,6.8,1.54,2.74,1.5,20.06,139.0,Moderate
Thiruvananthapuram,2019-08-01,15.15,33.9,1.14,3.61,2.02,1.51,0.68,0.44,22.94,46.0,Good
Thiruvananthapuram,2019-08-02,9.24,45.88,0.92,3.85,2.21,1.21,0.77,1.72,22.3,54.0,Satisfactory
Thiruvananthapuram,2019-08-03,13.06,44.31,0.94,3.9,11.36,1.54,0.83,0.59,19.2,56.0,Satisfactory
Thiruvananthapuram,2019-08-04,11.41,38.04,0.85,2.71,1.67,1.5,0.65,1.09,18.84,45.0,Good
Thiruvananthapuram,2019-08-05,14.64,48.38,1.11,2.87,1.59,1.37,0.67,1.07,21.47,55.0,Satisfactory
Thiruvananthapuram,2019-08-06,10.62,34.72,1.02,2.93,6.77,1.55,0.68,1.87,20.78,52.0,Satisfactory
Thiruvananthapuram,2019-08-07,9.83,27.68,0.75,3.28,1.95,1.54,0.68,1.32,22.28,55.0,Satisfactory
Thiruvananthapuram,2019-08-08,8.62,29.48,1.31,3.81,2.03,1.81,0.68,1.93,24.38,90.0,Satisfactory
Thiruvananthapuram,2019-08-09,8.51,23.3,0.9,4.02,7.36,1.79,0.72,1.89,23.87,53.0,Satisfactory
Thiruvananthapuram,2019-08-10,4.8,16.95,1.08,3.29,1.97,1.89,0.51,0.71,31.41,59.0,Satisfactory
Thiruvananthapuram,2019-08-11,4.44,14.72,0.9,2.34,1.32,2.01,0.39,0.89,30.75,45.0,Good
Thiruvananthapuram,2019-08-12,5.56,17.06,0.89,2.29,1.51,2.14,0.45,0.94,31.66,43.0,Good
Thiruvananthapuram,2019-08-13,9.0,21.22,1.03,3.85,2.12,1.85,0.59,2.11,30.56,54.0,Satisfactory
Thiruvananthapuram,2019-08-14,7.9,24.9,0.91,3.94,2.19,1.64,0.63,1.13,31.87,50.0,Good
Thiruvananthapuram,2019-08-15,15.08,33.7,0.93,3.66,2.28,1.82,0.6,2.15,33.88,51.0,Satisfactory
Thiruvananthapuram,2019-08-16,10.74,28.25,0.91,3.35,1.9,1.8,0.63,0.95,28.9,51.0,Satisfactory
Thiruvananthapuram,2019-08-17,21.0,40.48,0.96,5.03,2.75,1.55,0.81,1.17,24.18,52.0,Satisfactory
Thiruvananthapuram,2019-08-18,21.45,42.58,0.86,3.74,2.15,1.64,0.72,0.55,26.49,52.0,Satisfactory
Thiruvananthapuram,2019-08-19,19.93,39.9,0.97,4.98,2.78,1.49,0.74,1.43,27.55,51.0,Satisfactory
Thiruvananthapuram,2019-08-20,20.37,38.29,0.85,4.17,2.35,1.54,0.72,1.08,21.62,48.0,Good
Thiruvananthapuram,2019-08-21,13.58,31.07,0.73,3.64,2.15,1.44,0.67,1.36,19.92,42.0,Good
Thiruvananthapuram,2019-08-22,8.02,23.18,1.37,4.01,2.12,1.44,0.7,0.73,22.72,48.0,Good
Thiruvananthapuram,2019-08-23,7.98,22.64,0.84,3.03,6.66,1.66,0.63,1.57,26.12,45.0,Good
Thiruvananthapuram,2019-08-24,12.11,30.07,1.16,3.65,2.08,1.65,0.64,1.79,30.67,49.0,Good
Thiruvananthapuram,2019-08-25,6.82,21.39,1.11,3.12,1.81,1.7,0.59,1.36,31.24,50.0,Good
Thiruvananthapuram,2019-08-26,6.9,18.76,1.22,3.35,1.96,1.52,0.71,2.02,26.6,51.0,Satisfactory
Thiruvananthapuram,2019-08-27,9.75,21.27,0.9,3.98,2.09,1.42,0.7,1.65,30.35,53.0,Satisfactory
Thiruvananthapuram,2019-08-28,27.82,23.28,0.9,3.75,2.15,1.31,0.7,1.05,27.47,58.0,Satisfactory
Thiruvananthapuram,2019-08-29,15.48,31.92,0.92,3.61,2.06,1.33,0.67,1.29,26.61,48.0,Good
Thiruvananthapuram,2019-08-30,14.76,30.21,0.87,3.96,2.13,1.47,0.72,1.23,26.98,55.0,Satisfactory
Thiruvananthapuram,2019-08-31,13.65,39.05,0.88,3.86,11.85,1.33,0.66,1.34,19.78,47.0,Good
Thiruvananthapuram,2019-09-01,10.55,28.91,0.88,2.97,1.79,1.24,0.68,1.38,18.16,44.0,Good
Thiruvananthapuram,2019-09-02,9.84,26.69,1.11,3.51,1.94,1.27,0.81,1.03,16.1,51.0,Satisfactory
Thiruvananthapuram,2019-09-03,11.17,27.66,0.97,3.32,1.95,1.23,0.84,1.21,15.35,59.0,Satisfactory
Thiruvananthapuram,2019-09-04,15.35,23.82,0.96,3.68,2.0,1.02,0.77,0.99,16.2,52.0,Satisfactory
Thiruvananthapuram,2019-09-05,11.81,21.87,1.21,3.52,2.07,1.2,0.81,0.61,12.12,55.0,Satisfactory
Thiruvananthapuram,2019-09-06,9.23,19.67,0.94,3.35,1.91,1.07,0.78,1.81,13.47,53.0,Satisfactory
